moon_illumination,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,uvIndex,visibility,weatherCode,winddirDegree,windspeedKmph,hourofday,dayofweek,month,year,dayofyear,is_holiday,y,y_pred_lstm,y_pred_prophet,y_pred_xgb
60,13,24,24,22,14,17,56,0.0,1013,22,6,10,113,216,7,11,5,7,2023,189,0,6536,6717.62,7397.592692306348,6556.359
60,12,21,22,21,11,20,55,0.0,1013,21,6,10,113,207,5,10,5,7,2023,189,0,6383,6390.1055,6681.24120565663,6184.901
60,11,20,20,20,7,30,57,0.0,1013,20,5,10,116,247,1,9,5,7,2023,189,0,6027,5994.5273,6415.682617039466,5970.112
60,12,18,18,18,8,100,70,0.0,1014,18,4,10,122,287,5,8,5,7,2023,189,0,5555,5589.8984,6159.310527796807,5559.536
60,10,17,17,17,9,20,66,0.0,1013,17,5,10,113,314,5,7,5,7,2023,189,0,5136,5395.7275,5914.615458797571,5079.5117
60,9,16,16,16,12,41,66,0.0,1013,16,5,10,116,312,6,6,5,7,2023,189,0,4752,5240.945,5644.416514228176,4719.8223
60,14,16,16,16,13,68,82,0.0,1014,16,1,10,119,327,7,5,5,7,2023,189,0,4562,4778.952,5049.756840823033,4414.9785
60,9,16,16,16,15,19,64,0.0,1013,16,1,10,113,326,8,4,5,7,2023,189,0,4462,4634.681,4749.735731060752,4345.549
60,9,16,16,16,17,7,64,0.0,1013,16,1,10,113,312,9,3,5,7,2023,189,0,4519,4535.623,4653.530779322699,4440.255
60,14,17,17,17,19,70,80,0.0,1013,17,1,10,119,310,10,2,5,7,2023,189,0,4638,4701.8496,4809.641206773445,4520.8047
60,9,18,18,18,18,0,61,0.0,1013,18,1,10,113,319,10,1,5,7,2023,189,0,4828,4627.328,4786.439584033696,4733.0444
60,9,18,18,18,18,0,56,0.0,1012,18,1,10,113,326,10,0,5,7,2023,189,0,5103,4597.7056,4972.870929945496,4924.4985
67,15,19,19,19,17,4,76,0.0,1013,19,1,10,113,310,10,23,4,7,2023,188,0,5481,5442.8784,5375.156300557325,5285.5845
67,12,21,21,21,19,0,61,0.0,1013,21,1,10,113,301,11,22,4,7,2023,188,0,5984,5892.51,5691.686484668098,6096.868
67,12,21,22,21,21,0,55,0.0,1012,21,1,10,113,287,12,21,4,7,2023,188,0,6517,6160.653,6142.327858649396,6408.8784
67,17,23,23,23,24,3,63,0.0,1013,23,1,10,113,281,15,20,4,7,2023,188,0,6932,6623.303,6424.59832257978,7243.304
67,12,26,26,25,21,0,42,0.0,1012,25,1,10,113,283,15,19,4,7,2023,188,0,7241,6780.4546,6945.297556006403,7318.673
67,11,26,26,26,24,0,38,0.0,1012,26,1,10,113,289,16,18,4,7,2023,188,0,7611,6775.2583,6565.249817856763,7590.173
67,16,27,27,26,23,0,56,0.0,1011,26,7,10,113,296,14,17,4,7,2023,188,0,7872,7709.413,7631.516515929006,7946.9087
67,13,27,27,27,22,0,36,0.0,1012,27,7,10,113,298,14,16,4,7,2023,188,0,8067,7714.238,7116.502698298206,8106.2617
67,15,27,27,26,21,2,40,0.0,1012,26,7,10,113,289,13,15,4,7,2023,188,0,7984,7765.7935,7457.234158565086,7878.3833
67,17,26,26,26,18,3,64,0.0,1012,26,7,10,113,289,10,14,4,7,2023,188,0,7861,7685.2354,7136.331544042253,7772.022
67,16,26,26,25,17,11,54,0.0,1012,25,6,10,113,309,9,13,4,7,2023,188,0,7780,7503.427,7435.852811265396,7798.646
67,17,26,26,25,19,50,60,0.0,1012,25,6,10,116,320,10,12,4,7,2023,188,0,7750,7577.6084,7498.998284091707,7871.2114
67,17,25,25,23,20,37,75,0.0,1012,23,6,10,116,320,11,11,4,7,2023,188,0,7684,7188.0977,7811.954609549042,7518.346
67,18,22,24,22,25,66,74,0.0,1012,22,5,10,119,322,11,10,4,7,2023,188,0,7555,6911.2334,7071.721959280991,7236.1187
67,19,22,23,22,25,89,84,0.0,1012,22,5,10,122,326,9,9,4,7,2023,188,0,7326,6877.5464,6917.86655860668,7163.619
67,18,21,22,21,24,63,85,0.0,1011,21,5,10,119,341,8,8,4,7,2023,188,0,6973,6583.59,6688.888771063521,7080.257
67,18,20,20,20,19,68,94,0.0,1011,20,4,10,119,341,9,7,4,7,2023,188,0,6554,6116.428,6240.931602443189,6774.27
67,18,19,19,19,19,56,95,0.0,1011,19,5,10,116,340,12,6,4,7,2023,188,0,6121,5994.7876,6030.710661727399,6039.9478
67,19,19,19,19,20,85,89,0.0,1009,19,1,10,119,335,12,5,4,7,2023,188,0,5658,5448.637,5365.565047556989,5520.5244
67,18,20,20,20,19,69,96,0.0,1010,20,1,10,119,336,12,4,4,7,2023,188,0,5373,5424.188,5178.184955539339,5164.768
67,18,20,20,20,17,88,97,0.0,1010,20,1,10,122,337,10,3,4,7,2023,188,0,5304,5416.9844,5149.365547717955,5030.308
67,21,20,21,20,16,75,92,2.6,1008,20,1,7,356,354,9,2,4,7,2023,188,0,5402,5408.858,5294.549913199453,5570.284
67,20,22,23,22,17,64,96,0.0,1010,22,1,10,119,348,7,1,4,7,2023,188,0,5597,5698.5654,5393.782249357698,5681.937
67,20,21,22,21,15,78,95,0.0,1010,21,1,9,119,48,2,0,4,7,2023,188,0,5833,5514.4517,5597.411374424453,5927.0684
75,22,23,23,22,15,52,96,0.2,1010,22,1,9,176,218,8,23,3,7,2023,187,0,6204,6417.2417,6150.272222006013,6669.235
75,20,26,26,23,16,74,85,0.0,1009,23,1,9,119,215,8,22,3,7,2023,187,0,6690,6928.4834,7237.740319155779,6895.812
75,19,26,26,24,11,29,70,0.0,1009,24,1,10,116,207,7,21,3,7,2023,187,0,7186,7057.061,7191.63224097313,7338.7803
75,22,27,27,25,15,87,89,0.0,1009,25,1,9,122,217,8,20,3,7,2023,187,0,7492,7414.6343,7593.808980075668,7904.133
75,20,27,27,25,14,83,60,0.1,1009,25,1,10,176,215,5,19,3,7,2023,187,0,7537,7421.6113,7783.236452787637,7663.859
75,21,27,27,26,15,88,61,0.4,1009,26,1,10,176,208,10,18,3,7,2023,187,0,7633,7494.6,7365.306401111889,8164.2173
75,21,28,28,26,15,99,74,1.0,1010,26,6,10,305,172,10,17,3,7,2023,187,0,7695,8056.636,8249.489023323107,8407.082
75,20,28,28,27,14,57,59,1.3,1010,27,6,10,305,157,10,16,3,7,2023,187,0,7793,8136.72,7680.971788091897,8319.932
75,19,29,29,27,14,51,58,0.1,1011,27,6,10,176,162,12,15,3,7,2023,187,0,7929,8283.442,7932.705058875014,8464.116
75,21,29,29,27,34,68,78,0.2,1011,27,6,10,176,154,12,14,3,7,2023,187,0,8122,8328.851,7886.402117472964,8637.54
75,19,29,29,27,33,22,55,0.0,1011,27,7,10,113,157,11,13,3,7,2023,187,0,8626,8442.084,7942.519087394352,8536.432
75,20,29,29,27,27,16,56,0.0,1012,27,7,10,113,167,9,12,3,7,2023,187,0,8959,8449.735,8009.189473539132,8653.471
75,20,27,27,26,22,55,75,0.0,1012,26,7,10,116,177,8,11,3,7,2023,187,0,8897,8180.354,7662.534281279195,8277.866
75,17,26,26,24,15,6,58,0.0,1012,24,6,10,113,174,8,10,3,7,2023,187,0,8696,7592.554,7760.129250439577,7784.15
75,16,25,25,24,8,5,61,0.0,1013,24,6,10,113,189,6,9,3,7,2023,187,0,8341,7402.001,7282.56397931039,7393.9717
75,19,25,25,23,9,99,94,0.0,1012,23,5,10,122,197,3,8,3,7,2023,187,0,7913,7297.391,7514.436667006148,7595.2915
75,16,21,24,21,11,5,72,0.0,1013,21,6,10,113,269,6,7,3,7,2023,187,0,7384,6849.427,6702.363138717623,6563.629
75,16,21,23,21,14,4,75,0.0,1012,21,6,10,113,252,6,6,3,7,2023,187,0,6728,6757.66,6323.637051280889,6183.2314
75,19,21,21,21,16,100,97,0.0,1013,21,1,10,122,231,8,5,3,7,2023,187,0,6050,5881.223,5443.739326508268,5410.293
75,17,21,22,21,14,4,79,0.0,1013,21,1,10,113,218,7,4,3,7,2023,187,0,5735,5598.221,5240.852405710734,5258.1978
75,18,21,24,21,15,6,79,0.0,1013,21,1,10,113,216,7,3,3,7,2023,187,0,5716,5644.612,5351.052030640652,5237.9526
75,20,22,24,22,15,100,98,0.0,1013,22,1,10,122,220,7,2,3,7,2023,187,0,5838,5949.801,5409.840686626232,5150.243
75,18,22,23,22,16,11,78,0.0,1013,22,1,10,113,215,8,1,3,7,2023,187,0,6040,5549.0884,5267.026869076552,5374.019
75,18,25,25,23,17,10,77,0.0,1013,23,1,10,113,195,8,0,3,7,2023,187,0,6366,5741.947,6111.212188843196,5956.5737
82,20,26,26,23,17,46,95,0.0,1014,23,1,10,116,231,9,23,2,7,2023,186,0,6839,6744.4707,6840.875793915023,6567.5566
82,19,26,26,24,16,22,69,0.0,1013,24,1,10,113,218,7,22,2,7,2023,186,0,7431,7005.816,6795.338140750242,7036.2285
82,19,27,27,26,17,26,66,0.0,1013,26,1,10,116,205,8,21,2,7,2023,186,0,8010,7381.9844,6791.600958011853,7574.5566
82,21,28,28,26,13,35,76,0.0,1013,26,1,10,116,192,8,20,2,7,2023,186,0,8422,7604.5728,7524.5894510142225,8224.024
82,19,29,29,27,18,25,55,0.0,1013,27,1,10,116,192,14,19,2,7,2023,186,0,8540,7706.808,7583.360584387604,8086.68
82,18,30,30,29,22,84,51,0.1,1013,29,1,10,176,193,14,18,2,7,2023,186,0,8782,7949.9155,7291.101721820284,8497.628
82,21,31,31,29,25,76,63,0.4,1014,29,6,10,176,192,14,17,2,7,2023,186,0,8929,8803.535,8156.093857981128,8929.635
82,19,31,31,29,26,18,50,0.0,1013,29,7,10,113,196,12,16,2,7,2023,186,0,9064,8711.563,8060.00120729078,8833.306
82,19,30,30,29,24,19,50,0.0,1014,29,7,10,113,205,11,15,2,7,2023,186,0,9094,8668.042,7620.94143783106,8690.939
82,21,30,30,29,18,39,64,0.0,1015,29,7,10,116,207,11,14,2,7,2023,186,0,9095,8854.7295,7673.272033382644,8887.308
82,20,30,30,28,18,6,53,0.0,1015,28,7,10,113,207,11,13,2,7,2023,186,0,9045,8657.992,8013.155077965084,8783.443
82,20,29,29,27,18,5,56,0.0,1015,27,7,10,113,214,10,12,2,7,2023,186,0,9022,8497.859,8027.569686042176,8459.478
82,21,28,28,26,16,36,72,0.0,1016,26,7,10,116,214,10,11,2,7,2023,186,0,8906,8409.2295,8050.950218586453,8659.219
82,19,27,27,25,11,13,66,0.0,1015,25,7,10,113,218,9,10,2,7,2023,186,0,8693,8096.5156,7935.784806402589,8107.6465
82,19,26,26,24,10,18,70,0.0,1016,24,6,10,113,243,8,9,2,7,2023,186,0,8374,7737.6543,7706.718173450339,7866.7974
82,20,25,25,23,10,88,95,0.0,1016,23,5,10,122,253,7,8,2,7,2023,186,0,7915,7469.3906,7491.590279073738,7464.192
82,18,21,24,21,11,15,80,0.0,1015,21,6,10,113,249,6,7,2,7,2023,186,0,7322,7081.5435,6744.422745590522,6914.604
82,17,21,23,21,10,21,82,0.0,1015,21,6,10,113,267,5,6,2,7,2023,186,0,6579,6960.0703,6394.226673148575,6404.3037
82,21,21,22,21,11,100,98,0.0,1015,21,1,10,122,277,5,5,2,7,2023,186,0,5888,6062.764,5626.640023961454,5924.562
82,18,21,24,21,10,7,81,0.0,1015,21,1,10,113,291,5,4,2,7,2023,186,0,5551,5701.671,5492.017288511873,5328.746
82,18,22,23,22,11,7,80,0.0,1015,22,1,10,113,313,5,3,2,7,2023,186,0,5492,5678.9536,5238.285304039809,5282.4
82,21,25,25,22,12,6,89,0.0,1015,22,1,10,113,301,6,2,2,7,2023,186,0,5595,5868.5825,6317.322538281711,5724.2627
82,18,25,25,23,6,7,77,0.0,1014,23,1,10,113,312,3,1,2,7,2023,186,0,5901,5783.571,6046.436153016128,5590.1753
82,18,25,25,23,4,9,76,0.0,1014,23,1,10,113,310,2,0,2,7,2023,186,0,6189,5706.399,6235.734026393577,5856.919
89,21,26,26,24,13,58,80,0.0,1015,24,1,10,116,342,7,23,1,7,2023,185,0,6684,7091.7783,6549.12470330718,7104.9775
89,18,27,27,25,5,26,67,0.0,1014,25,1,10,116,345,3,22,1,7,2023,185,0,7251,7112.063,6891.408596742985,6851.5264
89,18,27,27,26,7,29,67,0.0,1013,26,1,10,116,319,1,21,1,7,2023,185,0,7822,7308.553,6898.04596006128,7474.6323
89,19,28,28,26,6,40,62,0.0,1014,26,1,10,116,24,1,20,1,7,2023,185,0,8131,7645.696,7574.960522746341,7914.1294
89,18,30,30,28,6,15,56,0.0,1013,28,1,10,113,19,4,19,1,7,2023,185,0,8243,7873.965,7679.036902334051,8404.92
89,19,30,30,29,8,14,52,0.0,1013,29,1,10,113,340,7,18,1,7,2023,185,0,8445,7885.7095,7334.680990710129,8468.129
89,20,31,31,29,9,73,58,0.0,1013,29,6,10,119,323,7,17,1,7,2023,185,0,8552,8763.174,8257.71289107629,8927.7705
89,19,30,30,29,8,24,54,0.0,1013,29,7,10,113,310,7,16,1,7,2023,185,0,8612,8612.296,7792.976191026079,8937.333
89,19,30,30,29,11,24,55,0.0,1013,29,7,10,113,308,6,15,1,7,2023,185,0,8469,8669.6045,7708.706512758857,8881.777
89,19,30,30,29,12,39,54,0.0,1013,29,7,9,116,312,4,14,1,7,2023,185,0,8407,8814.41,7732.0908938195025,8820.258
89,20,30,30,28,12,25,58,0.0,1014,28,7,10,116,315,4,13,1,7,2023,185,0,8471,8738.615,8115.8046850655,8816.463
89,19,29,29,27,11,15,60,0.0,1014,27,7,10,113,332,4,12,1,7,2023,185,0,8515,8513.888,8096.493711940042,8427.95
89,19,28,28,26,12,7,64,0.0,1014,26,7,10,113,336,5,11,1,7,2023,185,0,8328,8342.654,8037.1107660725565,8195.191
89,18,26,26,25,13,15,69,0.0,1014,25,6,10,113,337,6,10,1,7,2023,185,0,8075,7901.3037,7434.815654551433,7743.7554
89,18,24,24,23,14,15,73,0.0,1014,23,6,10,113,336,8,9,1,7,2023,185,0,7754,7541.8164,7253.339183982121,7384.1377
89,18,21,22,21,11,13,82,0.0,1014,21,6,10,113,330,8,8,1,7,2023,185,0,7253,7109.3774,6752.936657330148,7036.4736
89,16,20,20,20,13,15,83,0.0,1013,20,5,10,113,319,7,7,1,7,2023,185,0,6654,6588.032,6264.047453137917,6347.2314
89,16,19,19,19,15,16,87,0.0,1013,19,5,10,113,324,7,6,1,7,2023,185,0,5943,6394.419,5977.774116781253,5814.2695
89,18,19,19,19,15,6,92,0.0,1012,19,1,10,113,318,7,5,1,7,2023,185,0,5271,5351.023,5282.1213498806965,5433.781
89,17,19,19,19,11,18,90,0.0,1012,19,1,10,113,328,5,4,1,7,2023,185,0,4890,5257.9146,5142.061020450978,4892.726
89,17,19,19,19,9,26,91,0.0,1012,19,1,10,116,337,5,3,1,7,2023,185,0,4762,5161.53,5074.529030121283,4808.2466
89,19,19,19,19,9,0,89,0.0,1011,19,1,10,113,358,5,2,1,7,2023,185,0,4815,5074.755,5075.696120907812,4937.206
89,18,20,20,20,12,22,91,0.0,1011,20,1,10,113,7,6,1,1,7,2023,185,0,4978,5025.447,5108.921559246611,5070.311
89,18,19,19,19,14,14,90,0.0,1011,19,1,10,113,2,7,0,1,7,2023,185,0,5240,4828.0405,5239.476839563684,5153.5654
100,18,20,20,20,10,93,90,0.0,1012,20,1,9,122,308,5,23,0,7,2023,184,0,5580,6250.875,5713.657479761337,5747.089
100,18,20,20,20,6,82,86,0.0,1011,20,1,10,119,285,3,22,0,7,2023,184,0,6080,6269.333,6059.986382806845,5860.5083
100,19,21,21,21,5,84,87,0.0,1011,21,1,9,119,248,3,21,0,7,2023,184,0,6570,6675.2295,6452.420742662868,6261.5967
100,18,22,22,22,2,100,88,0.0,1011,22,1,9,122,207,1,20,0,7,2023,184,0,6943,6929.852,6795.739221878343,6373.359
100,20,23,23,22,6,81,80,0.0,1010,22,1,10,119,239,1,19,0,7,2023,184,0,7062,7155.2144,7327.843193333256,7063.839
100,19,25,25,23,8,79,71,0.0,1010,23,1,9,119,290,3,18,0,7,2023,184,0,7315,7372.0796,7691.411911838178,6962.063
100,19,24,24,23,12,99,89,0.0,1010,23,5,9,122,294,4,17,0,7,2023,184,0,7398,7786.87,7656.690856313005,7292.3853
100,19,22,23,22,18,21,70,0.0,1010,22,6,10,113,307,5,16,0,7,2023,184,0,7343,7417.996,7215.943837117915,7017.241
100,19,25,25,23,19,80,73,0.0,1010,23,5,10,119,299,3,15,0,7,2023,184,0,7136,7774.369,7776.799003501591,7111.461
100,21,24,24,22,22,98,95,6.5,1009,22,5,10,356,315,8,14,0,7,2023,184,0,6997,7517.4,7562.260369940417,7744.7544
100,19,21,23,21,23,86,94,0.0,1010,21,5,9,122,328,6,13,0,7,2023,184,0,6854,7408.7983,7126.534636839943,7279.6494
100,19,21,22,21,21,41,95,0.0,1011,21,6,2,116,344,6,12,0,7,2023,184,0,6745,7646.713,7159.213996804981,7278.632
100,20,21,21,21,17,100,98,6.6,1008,21,5,9,356,16,7,11,0,7,2023,184,0,6523,7225.7764,6742.86074427799,7406.667
100,18,20,20,20,17,66,96,0.0,1010,20,5,2,119,13,8,10,0,7,2023,184,0,6248,7060.2344,6777.717382706588,6874.6797
100,18,20,20,20,14,74,96,0.0,1010,20,4,5,119,21,9,9,0,7,2023,184,0,5907,6662.2324,6509.957674097652,6699.9336
100,20,19,19,19,13,100,97,0.0,1007,19,4,10,122,18,8,8,0,7,2023,184,0,5505,6477.46,6322.895891515651,6326.0244
100,18,20,20,20,14,87,96,0.0,1009,20,4,2,122,19,9,7,0,7,2023,184,0,5121,6368.3022,6077.708203867451,6485.378
100,18,19,19,19,15,98,96,0.1,1008,19,4,2,176,10,9,6,0,7,2023,184,0,4837,6101.414,5806.447775631392,5983.865
100,20,19,19,19,16,100,98,0.0,1007,19,1,10,122,13,10,5,0,7,2023,184,0,4652,5166.083,5150.366277922715,5322.655
100,18,20,20,20,14,100,96,0.0,1008,20,1,2,122,18,9,4,0,7,2023,184,0,4548,4887.3354,5017.402184288015,5075.682
100,18,19,19,19,16,100,96,0.0,1008,19,1,10,122,26,10,3,0,7,2023,184,0,4503,4964.958,4846.695865811624,4765.914
100,20,19,19,19,12,100,97,0.0,1007,19,1,2,122,42,8,2,0,7,2023,184,0,4546,4662.5093,4949.773266907167,4893.545
100,18,20,20,20,12,76,96,0.0,1008,20,1,2,119,42,8,1,0,7,2023,184,0,4696,4737.2236,4983.849933117814,5073.193
100,18,19,20,19,12,64,95,0.0,1008,19,1,2,119,40,8,0,0,7,2023,184,0,4917,4635.649,5207.362216940918,5100.701
96,20,20,20,20,13,100,96,0.0,1009,20,1,7,122,21,8,23,6,7,2023,183,0,5210,5658.514,5175.755976395921,5995.237
96,19,20,21,20,14,100,98,0.0,1008,20,1,9,122,12,9,22,6,7,2023,183,0,5573,5688.1416,5545.158125464253,5924.6533
96,19,20,21,20,12,96,98,0.0,1008,20,1,7,122,360,8,21,6,7,2023,183,0,5910,5846.6235,5974.139833904015,6442.482
96,19,20,21,20,7,100,86,0.0,1008,20,1,7,122,329,5,20,6,7,2023,183,0,6112,6015.144,6318.94796025971,6157.777
96,20,21,23,21,9,79,98,1.4,1008,21,1,10,305,303,1,19,6,7,2023,183,0,6119,5924.089,6596.774037005351,6619.0693
96,20,21,22,21,14,99,97,1.2,1008,21,1,2,305,219,2,18,6,7,2023,183,0,6214,6025.8906,6540.008089103551,6614.2104
96,18,22,23,22,12,71,72,0.1,1008,22,5,9,176,208,4,17,6,7,2023,183,0,6342,6569.4126,6768.578782607769,6305.4175
96,20,25,25,22,12,54,86,0.1,1008,22,5,10,176,167,5,16,6,7,2023,183,0,6343,6589.7847,7659.088719238618,6516.424
96,19,25,25,22,13,78,83,0.3,1008,22,5,10,176,144,8,15,6,7,2023,183,0,6231,6610.4116,7526.315644513607,6239.7134
96,20,25,25,23,14,99,74,0.0,1009,23,5,10,122,126,8,14,6,7,2023,183,0,6255,6931.329,7152.441505551904,6382.031
96,19,25,25,23,17,66,77,0.0,1009,23,5,10,119,111,11,13,6,7,2023,183,0,6251,6712.564,7060.232976664595,6656.7754
96,19,25,25,23,19,55,78,0.0,1009,23,6,10,116,100,8,12,6,7,2023,183,0,6266,6718.657,7190.501958435353,6686.117
96,20,24,24,22,17,100,84,0.0,1009,22,5,10,122,95,11,11,6,7,2023,183,0,6240,6505.2593,7067.119538046526,6418.8315
96,18,22,24,22,15,48,85,0.0,1009,22,6,10,116,92,12,10,6,7,2023,183,0,6109,5853.3965,6423.19449757559,6298.781
96,19,21,22,21,13,57,90,0.0,1009,21,6,10,116,91,10,9,6,7,2023,183,0,5855,5482.463,6234.333877918123,6276.861
96,20,20,20,20,13,89,94,0.0,1009,20,5,10,122,58,9,8,6,7,2023,183,0,5583,5491.677,5876.9241908714985,5718.77
96,18,20,20,20,15,53,95,0.0,1008,20,5,2,116,49,9,7,6,7,2023,183,0,5245,5674.8047,5591.016670914212,5301.6626
96,18,19,19,19,14,33,95,0.0,1008,19,5,2,116,40,8,6,6,7,2023,183,0,4909,5357.9473,5298.158948976913,4725.3823
96,20,19,19,19,16,100,98,0.0,1008,19,1,2,122,36,8,5,6,7,2023,183,0,4702,4949.823,4687.835353344692,4868.367
96,19,20,20,20,15,34,96,0.0,1008,20,1,2,116,37,8,4,6,7,2023,183,0,4714,5013.9326,4434.479829734332,4892.3833
96,19,20,20,20,11,24,96,0.0,1008,20,1,2,113,43,8,3,6,7,2023,183,0,4776,4939.618,4351.755707783974,4977.547
96,21,20,21,20,12,100,98,0.0,1009,20,1,2,122,42,8,2,6,7,2023,183,0,4890,5006.527,4566.017009655582,5497.161
96,20,21,21,21,11,47,96,0.0,1009,21,1,2,116,52,8,1,6,7,2023,183,0,5079,5022.129,4505.441543171829,5497.383
96,20,21,21,21,11,45,95,0.0,1010,21,1,2,116,77,8,0,6,7,2023,183,0,5348,5014.028,4685.387159152806,5743.7246
89,21,21,23,21,6,14,89,0.0,1009,21,1,10,113,232,3,23,5,7,2023,182,1,5670,5606.1875,5180.365778393076,6048.648
89,19,25,25,23,10,11,87,0.0,1009,23,1,10,113,200,5,22,5,7,2023,182,1,6009,5968.0347,6055.86962259775,6376.779
89,19,25,25,23,19,71,83,0.0,1009,23,1,10,119,182,9,21,5,7,2023,182,1,6285,6146.456,6422.036631991508,6616.26
89,20,26,26,24,17,36,64,0.0,1009,24,1,10,116,173,9,20,5,7,2023,182,1,6502,6344.596,6728.93226340386,6825.6807
89,20,26,26,25,15,30,65,0.0,1009,25,1,10,116,174,9,19,5,7,2023,182,1,6545,6328.266,6535.398988410709,6845.955
89,20,27,27,26,13,43,59,0.0,1009,26,1,10,116,185,9,18,5,7,2023,182,1,6721,6505.149,6587.969137012252,7195.2603
89,20,27,27,26,11,31,58,0.0,1009,26,7,10,116,189,8,17,5,7,2023,182,1,6992,7377.6475,7189.447445235042,7177.8022
89,20,27,27,26,9,25,59,0.0,1010,26,7,10,116,193,8,16,5,7,2023,182,1,7161,7320.595,7078.299263714214,7190.702
89,20,27,27,26,15,84,61,4.1,1010,26,6,10,356,205,7,15,5,7,2023,182,1,7141,7044.488,6892.523027671625,6941.338
89,21,28,28,26,23,86,67,0.1,1010,26,6,9,176,222,5,14,5,7,2023,182,1,7058,7462.0034,7369.389462476398,7222.2554
89,19,28,28,26,24,89,69,0.2,1011,26,6,10,176,205,6,13,5,7,2023,182,1,7181,7294.092,7356.668980530841,7019.928
89,19,26,26,25,26,81,73,0.1,1011,25,5,10,176,200,8,12,5,7,2023,182,1,7290,6831.3105,6845.323434990592,6896.4062
89,21,26,26,24,29,78,78,0.2,1011,24,5,10,176,206,9,11,5,7,2023,182,1,7107,6776.2856,7208.617469484081,7160.0083
89,19,25,25,23,27,22,80,0.0,1011,23,6,10,113,216,10,10,5,7,2023,182,1,6788,6521.8916,7145.520168844714,6663.426
89,19,21,23,21,14,43,93,0.0,1012,21,6,10,116,206,9,9,5,7,2023,182,1,6352,5972.2236,6508.5349358271815,6456.001
89,20,20,21,20,15,27,90,0.0,1011,20,6,2,116,195,9,8,5,7,2023,182,1,5818,6049.365,6269.887636815532,6265.496
89,19,20,22,20,12,30,95,0.0,1011,20,6,2,116,191,6,7,5,7,2023,182,1,5260,5984.896,6165.64848833084,5915.117
89,18,19,19,19,15,33,97,0.0,1011,19,5,2,116,204,8,6,5,7,2023,182,1,4827,5587.4077,5569.395011440373,5066.733
89,20,19,19,19,14,70,96,0.0,1010,19,1,2,119,200,7,5,5,7,2023,182,1,4563,5007.921,4964.893235040514,5046.4546
89,18,20,20,20,7,39,96,0.0,1011,20,1,2,116,219,4,4,5,7,2023,182,1,4539,4976.656,4820.56162968942,4971.3804
89,18,19,19,19,8,27,95,0.0,1012,19,1,2,116,206,4,3,5,7,2023,182,1,4581,4773.1226,4734.488326399815,4965.054
89,19,19,19,19,9,100,94,0.0,1011,19,1,10,122,242,2,2,5,7,2023,182,1,4673,4725.7324,4830.475075045036,4692.837
89,17,19,19,19,7,74,91,0.0,1012,19,1,10,119,160,1,1,5,7,2023,182,1,4847,4563.632,4891.587243021327,4785.8936
89,17,19,19,19,8,7,90,0.0,1012,19,1,10,113,30,2,0,5,7,2023,182,1,5090,4380.875,4970.630100940469,5005.2305
85,19,21,21,21,10,34,90,0.0,1010,21,1,9,116,129,6,23,4,6,2023,181,0,5416,6029.3306,5450.541603005387,5784.5
85,17,20,21,20,9,20,93,0.0,1010,20,1,10,113,56,5,22,4,6,2023,181,0,5826,5836.5923,5842.651270953448,6066.539
85,17,20,20,20,11,70,85,0.0,1010,20,1,9,119,107,6,21,4,6,2023,181,0,6262,6122.7305,6191.451302237619,6330.6265
85,19,21,22,21,18,26,76,0.0,1009,21,1,10,116,88,9,20,4,6,2023,181,0,6579,6515.845,6522.982267100451,6625.049
85,18,25,25,22,19,84,76,0.0,1009,22,1,10,119,102,14,19,4,6,2023,181,0,6721,6868.5044,7759.574369251331,6921.161
85,18,25,25,23,23,81,73,0.0,1010,23,1,10,119,100,13,18,4,6,2023,181,0,6951,6922.664,7413.704922847867,7030.8955
85,19,25,25,23,23,26,69,0.0,1009,23,6,10,116,104,12,17,4,6,2023,181,0,7212,7447.243,7857.270292138986,7203.5127
85,18,25,25,23,22,11,68,0.0,1011,23,6,10,113,112,12,16,4,6,2023,181,0,7453,7381.6797,7724.275933771658,7339.824
85,18,25,25,23,21,74,70,0.0,1012,23,5,9,119,128,9,15,4,6,2023,181,0,7469,7412.785,7660.681786173221,7400.361
85,18,25,25,23,27,58,68,0.0,1011,23,6,7,116,127,12,14,4,6,2023,181,0,7339,7628.011,7701.691234159269,7330.19
85,17,24,24,22,26,85,73,0.0,1013,22,5,9,122,149,11,13,4,6,2023,181,0,7235,7199.703,7638.996691956536,7013.2505
85,18,21,23,21,24,88,81,0.0,1013,21,5,9,122,156,10,12,4,6,2023,181,0,7132,6954.7695,7105.661032042695,6883.027
85,17,21,22,21,19,100,76,0.1,1012,21,5,7,176,163,6,11,4,6,2023,181,0,7024,6943.2075,7087.82541539858,6769.0747
85,17,20,20,20,14,80,86,0.0,1013,20,4,9,119,148,4,10,4,6,2023,181,0,6821,6410.0234,6792.930243233549,6717.496
85,16,19,19,19,13,51,84,0.0,1014,19,5,10,116,214,4,9,4,6,2023,181,0,6643,6235.896,6736.721209540798,6676.2837
85,16,19,19,19,11,70,85,0.0,1012,19,4,10,119,215,2,8,4,6,2023,181,0,6362,6091.2085,6476.734529340329,6366.6626
85,15,18,18,18,12,28,80,0.0,1014,18,5,10,116,86,3,7,4,6,2023,181,0,5976,5964.033,6256.412695729781,6016.757
85,14,18,18,18,9,34,78,0.0,1014,18,5,10,116,148,3,6,4,6,2023,181,0,5505,5885.311,6002.967051014413,5552.116
